"Index"	"Country"	"CountryCode"	"Indicator"	"IndicatorCode"	"2015"	"2016"	"2017"	"2018"	"2019"	"2020"
598	"Bangladesh"	"513"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars"	"BFDA_BP6_USD"	59902023.7533623	40516462.3424691	126742274.660245	19210044.1953508	23061761.9575118	4807601.88421795
599	"Bangladesh"	"513"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	5626581229.99463	5076013420.98824	615390816.361178	-1109126382.40939	521619694.547547	9885137701.40815
600	"Bangladesh"	"513"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	401361515.239058	417987433.814039	488604340.179911	655622568.225784	621630551.936597	685375451.012965
601	"Bangladesh"	"513"	"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"	"BACK_BP6_USD"	3021824582.25476	1358770732.08751	-5692036911.78258	-6831007538.75684	-2720538655.89499	1406228336.07394
602	"Bangladesh"	"513"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	442203573.478551	427376864.100396	292955563.848937	264165029.392938	227998418.61995	213456649.748262
603	"Bangladesh"	"513"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	397905618.707426	290793474.680776	440351061.25163	150173796.321719	83728039.2252326	-189177374.392094
637	"Belarus, Rep. of"	"913"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars"	"BFPAD_BP6_USD"	8400000	-42200000	-7700000	71100000	40200000	28100000
638	"Belarus, Rep. of"	"913"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	3e+06	3100000	4e+05	8e+05	6e+05	2e+05
639	"Belarus, Rep. of"	"913"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	6100000	1e+07	5700000	22200000	37600000	9200000
640	"Belarus, Rep. of"	"913"	"Capital Account, Total, Debit, US Dollars"	"BK_DB_BP6_USD"	1500000	3500000	4200000	1800000	2700000	1900000
641	"Belarus, Rep. of"	"913"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	32854100000	29983700000	36595400000	42267800000	41974900000	37183200000
642	"Belarus, Rep. of"	"913"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	32721700000	29992500000	36495300000	41338700000	42377900000	35235600000
643	"Belarus, Rep. of"	"913"	"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars"	"BFPLD_BP6_USD"	-947700000	603800000	1251900000	-508200000	527500000	1376200000
644	"Belarus, Rep. of"	"913"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	4600000	6500000	1500000	20400000	34900000	7300000
645	"Belarus, Rep. of"	"913"	"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"	"BACK_BP6_USD"	-1826500000	-1605300000	-950900000.000004	43300000.0000001	-1210900000	-171099999.999996
646	"Belarus, Rep. of"	"913"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars"	"BFOLNLG_BP6_USD"	1158800000	1040600000	1615900000	553800000	-19799999.9999999	119200000
647	"Belarus, Rep. of"	"913"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars"	"BFOLNLO_L_BP6_USD"	548100000	-759400000	494600000	-223600000	289600000	194600000
648	"Belarus, Rep. of"	"913"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars"	"BFOLNL_BP6_USD"	1578200000	-823900000	81799999.9999999	1079200000	369600000	94499999.9999999
649	"Belarus, Rep. of"	"913"	"Financial Account, Other Investment, Loans, US Dollars"	"BFOLN_BP6_USD"	-1.456e+09	840100000	-7.5e+07	-4.97e+08	-302300000	4599999.99999988
650	"Belarus, Rep. of"	"913"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	1269300000	1336900000	1599100000	1.832e+09	1945600000	1763600000
651	"Belarus, Rep. of"	"913"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars"	"BFOLNLO_BP6_USD"	732600000	-729800000	367300000	-114500000	5.21e+08	1.58e+08
652	"Belarus, Rep. of"	"913"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	2984500000	2988400000	3520200000	3923400000	4018600000	3677900000
653	"Belarus, Rep. of"	"913"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	3500000	4500000	1500000	1300000	8e+05	4e+05
654	"Belarus, Rep. of"	"913"	"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars"	"BXIPID_BP6_USD"	49100000	86200000	106200000	148800000	1.46e+08	126700000
655	"Belarus, Rep. of"	"913"	"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars"	"BMIPID_BP6_USD"	1788800000	1573500000	1650600000	2002300000	1776400000	2232700000
656	"Belarus, Rep. of"	"913"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars"	"BFDAEO_BP6_USD"	95700000	44700000	39300000	25900000	7.1e+07	48100000
657	"Belarus, Rep. of"	"913"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFDAE_BP6_USD"	99400000	57400000	44900000	5.9e+07	73700000	68200000
658	"Belarus, Rep. of"	"913"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	8900000	-42600000	-6500000	80800000	33300000	33600000
659	"Belarus, Rep. of"	"913"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFPAE_BP6_USD"	5e+05	-4e+05	1200000	9700000	-6900000	5500000
660	"Belarus, Rep. of"	"913"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars"	"BFOLNLG_L_BP6_USD"	1234700000	1040600000	1615900000	553800000	-19799999.9999999	119200000
661	"Belarus, Rep. of"	"913"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars"	"BFDA_BP6_USD"	106600000	122900000	67800000	55200000	-3800000.00000001	82700000
662	"Belarus, Rep. of"	"913"	"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars"	"BFOLNA_BP6_USD"	122200000	16200000	6800000	582200000	67300000	99100000
663	"Belarus, Rep. of"	"913"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars"	"BFDLD_BP6_USD"	218600000	1.61e+08	208200000	36200000	179900000	84800000
664	"Belarus, Rep. of"	"913"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	-943200000	603500000	1258300000	-504500000	534100000	1377100000
665	"Belarus, Rep. of"	"913"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	-620093160.933353	482584272.111467	2063704499.57899	-106669965.170419	1800837885.73408	-2679097906.29152
666	"Belarus, Rep. of"	"913"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	0	0	0	0	0	0
667	"Belarus, Rep. of"	"913"	"Supplementary Items, Total Current + Capital Account, US Dollars"	"BTCC_BP6_USD"	-1826500000	-1605300000	-950900000	43300000	-1210900000	-171100000
668	"Belgium"	"124"	"Supplementary Items, Total Current + Capital Account, US Dollars"	"BTCC_BP6_USD"	6426384696.72438	3122421244.68139	4274544366.57566	-4323444077.23434	1272168278.40901	5408530573.89542
669	"Belgium"	"124"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	-1074868079.48948	-1011795232.14286	1232746048.21635	859775276.788623	55223619.2609517	1029053094.76797
670	"Belgium"	"124"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	-30992105.1258421	-419668311.216374	157755336.692664	-28262849.4230761	161132865.205626	-81577762.0687888
671	"Belgium"	"124"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	-723197408.375951	-641780825.343753	-108644214.767846	381429174.095348	114616134.532474	828283922.427968
672	"Belgium"	"124"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars"	"BFDAEO_BP6_USD"	51975387240.238	36270089844.7253	-1584769801.30093	24179087029.5694	5809847959.74022	11845981502.5458
673	"Belgium"	"124"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFDAE_BP6_USD"	66020921022.7726	50234269549.9164	17735290097.6922	41752763726.8771	9306877946.72577	16084813282.5171
674	"Belgium"	"124"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars"	"BFDLD_BP6_USD"	2011779260.34764	67470171467.6909	-16082224843.8851	-27315021100.3665	13901343803.0844	-22747635876.2696
675	"Belgium"	"124"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars"	"BFDA_BP6_USD"	7330131584.53743	34555153239.338	-5300154945.24966	-36001467214.8078	-25609886927.5976	-18883419961.6202
676	"Belgium"	"124"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars"	"BFOLNLG_BP6_USD"	-449292356.887223	1422426767.64604	-299264700.336814	468750709.331477	312071725.432635	1773948092.80832
677	"Belgium"	"124"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars"	"BFOLNLO_L_BP6_USD"	782535751.602333	1989435974.08142	-6380247394.71461	1648088463.95619	2608274004.1666	-1643844340.85945
678	"Belgium"	"124"	"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars"	"BXIPID_BP6_USD"	38279438772.1908	41425736333.6406	36198571264.5053	45352963445.9524	43719126652.0287	30354207249.7616
679	"Belgium"	"124"	"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars"	"BMIPID_BP6_USD"	37763191104.9701	41365132662.721	36013324501.0278	46240495295.5311	45075695512.4995	34721522230.2454
680	"Belgium"	"124"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFPAE_BP6_USD"	11296354679.3729	30739518347.0583	16520458540.0317	-13425369124.4779	19166322035.8494	19293196016.9439
681	"Belgium"	"124"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	7150912016.62181	37445987696.8937	19390095771.095	-5564924300.54038	18197535348.728	46079994806.6908
682	"Belgium"	"124"	"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"	"BACK_BP6_USD"	6426384696.72439	3123462506.51851	4273329647.13931	-4325776980.21058	1269920564.55621	5410959880.66585
683	"Belgium"	"124"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars"	"BFOLNLO_BP6_USD"	2268852241.7584	13115057271.9042	-24303135652.9172	3181336297.9216	7442121645.31911	2002219581.91035
684	"Belgium"	"124"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars"	"BFOLNL_BP6_USD"	1819539012.98178	14538613274.9348	-24602287764.4628	3650087007.25308	7753086264.50175	3777336585.32472
685	"Belgium"	"124"	"Financial Account, Other Investment, Loans, US Dollars"	"BFOLN_BP6_USD"	-3020537324.29625	-14077571479.0669	24083236185.5546	-3730607161.39204	-7454112179.32868	-7077047819.17261
686	"Belgium"	"124"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	28025101193.3404	24757705856.6967	7316419044.0907	-1479464928.39767	25878632814.0956	23005945425.9447
687	"Belgium"	"124"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars"	"BFPAD_BP6_USD"	-4145442662.75111	6706469349.83537	2870811838.75558	7860444823.93754	-967655751.867018	26787991688.2085
688	"Belgium"	"124"	"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars"	"BFOLNA_BP6_USD"	-1200998311.31447	461041795.867979	-519051578.908184	-80520154.1389585	298974085.173069	-3299711233.84789
689	"Belgium"	"124"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars"	"BFOLNLG_L_BP6_USD"	-74940022.2332539	948831423.045745	101495247.717121	277426399.67949	59084909.1450192	2143570147.98409
690	"Belgium"	"124"	"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars"	"BFPLD_BP6_USD"	20269030340.7666	37146600703.426	-3544655831.06344	2914634031.30935	20682290956.7093	14514249889.887
691	"Belgium"	"124"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	315197993.215175	211156803.150352	496964975.299539	436278204.020148	595649557.738089	453065328.492982
692	"Belgium"	"124"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	22695906059.6563	22291016757.1825	24418217025.0371	26237923239.9634	25457314342.1263	24972953551.081
693	"Belgium"	"124"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	23277586131.1097	24204875588.8705	27001100641.2725	28457563657.4268	26324963423.5657	24161459603.2166
694	"Belgium"	"124"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	63141244.6650111	477764280.766971	754063384.888341	418563122.271069	761509837.445884	-291103974.091148
695	"Belgium"	"124"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	359684476527.398	377940854350.087	418158032724.291	451405078851.594	441565880871.261	417221708786.67
696	"Belgium"	"124"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	353182611767.663	372253655905.99	412897593697.456	453056926501.099	438221420801.835	408343492866.964
697	"Belgium"	"124"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	923488279.44702	1474391292.31675	1617231203.47394	1483638907.2436	2281850778.35496	1282351401.79819
698	"Belgium"	"124"	"Capital Account, Total, Debit, US Dollars"	"BK_DB_BP6_USD"	860347034.782009	997756246.934396	863167818.585601	1067430176.98718	1520340940.90907	1573455375.88934
699	"Belize"	"339"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	8592623.015	16476000	9167218.71	24012287.04	10339563.105	14273500
700	"Belize"	"339"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	70068176.1554961	67619165.8431595	67541021.0018048	66496851.1683627	62354488.5395457	64252614.8186508
701	"Belize"	"339"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	25021970.60551	27977237.39125	29366237.39125	25181227.39125	28679227.39125	28461237.39125
702	"Belize"	"339"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFPAE_BP6_USD"	558.403667041889	654.882848423576	644.55837903252	607.584359638582	590.811980875474	601.46745731749
703	"Belize"	"339"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	558.403667041889	654.882848423576	644.55837903252	607.584359638582	590.811980875474	601.46745731749
704	"Belize"	"339"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	-103672092.735121	-59240683.6461587	-66700187.0017639	-16921256.2852426	-17526962.52574	68724695.9885988
705	"Belize"	"339"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	0	2751213.73893023	0	0	0	0
706	"Belize"	"339"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	8592623.015	16476000	9167218.71	24012287.04	10339563.105	14273500
707	"Belize"	"339"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars"	"BFDA_BP6_USD"	469883.77295	1718809.6837	257178.7763	718372.53665	2118556.97245	4428191.83085
708	"Belize"	"339"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	8592623.015	32976000	9167218.71	24012287.04	10339563.105	14273500
709	"Belize"	"339"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	8592623.015	32976000	9167218.71	24012287.04	10339563.105	14273500
