"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"245823","Togo",742,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","-202676470.051045","-132428549.207613","-149566848.334481","-258953150.434669","-185255094.303178","-336054097.054839"
"245861","Togo",742,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","232410827.57473","467837674.92739","-162611107.051985","-80479694.5306129","-327000168.43858","17629682.1670059"
"245864","Togo",742,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","115678749.170319","-24756941.5544402","142576717.982138","-187229521.300652","608914203.334159","195095541.394742"
"245865","Togo",742,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","38486.6695935112","25561909.9287948","68566.9884493742","144701.465353048","363599.025831974","197305.991937803"
"245892","Togo",742,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","-191421360.965694","-160639553.923385","146927848.481956","131529740.077344","234504893.932933","352012441.394496"
"245899","Togo",742,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","269603243.629072","275987072.323302","243571143.956516","316381326.486033","289948466.880417","372750162.518587"
"245938","Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","280860477.840011","48332158.4697828","17924531.157844","207762599.35618","213430021.260761","15163676.5515448"
"245939","Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","348653283.930899","256966270.193861","-32575797.57994","70205764.2287499","42842683.3347004","-112262979.804213"
"245942","Togo",742,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","-191421360.965702","-160639553.923391","146927848.481958","131529739.897309","234503187.189115","352012441.394495"
"245952","Togo",742,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","286097783.292174","293367514.554934","265632511.206866","351340146.380206","357644753.701689","438979424.89449"
"245963","Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","203614036.07332","205400284.373168","51014648.5355165","38589498.0081638","94679906.5934654","403300937.13895"
"245964","Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","203614036.07332","205400284.373168","51014648.5355165","38589498.0081638","94679906.5934654","403300937.13895"
"245967","Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","280860477.840011","36928284.0746992","177385.348698879","207474956.870421","213336150.350737","-17813949.4700049"
"246028","Togo",742,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","269603243.629072","275987072.323302","243571143.956516","316381326.486033","289948466.880417","372750162.518587"
"246029","Togo",742,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","1498688995.56299","1578379785.51372","1588595518.22664","1702908075.83448","1665136817.79807","1721559850.24159"
"246053","Togo",742,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","2417102321.45634","2400134074.85714","2090588862.02818","2328922255.67592","2260740914.92155","2389189484.40299"
"246077","Togo",742,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","122341.963541675","32095544.6869623","12916408.8858407","-68917533.6726249","21650045.3390437","3278397.98954687"
"246078","Togo",742,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","211795251.053512","335197583.26771","215998522.516137","89484412.4910505","181817712.252502","485021991.174373"
"246085","Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","169826646.432414","-74773047.8309553","175538442.414295","-93206259.4283081","-25362213.1445163","-171609454.062259"
"246121","Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","-2795445.3635466","-5750755.49973919","-29175584.391337","257996424.017631","33380495.6043371","-31615501.171648"
"246133","Togo",742,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","232563057.30954","471113040.449861","-73376589.0041605","103064548.948761","-147030859.741631","191563723.674953"
"246258","Togo",742,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","211672909.08997","303102038.580748","203082113.630296","158401946.163675","160167666.913458","481743593.184826"
"248913","Tonga",866,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","11236897.9800567","12182014.1033933","15077595.6252116","17326312.9050669","17897762.6762025","16234043.4448991"
"248932","Tonga",866,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","58613.2112076359","64827.761407401","734749.006727552","1352303.50740035","1009327.48004742","467213.425372839"
"248936","Tonga",866,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","27153499.681613","26802204.149067","28064115.1877511","31837477.3191356","31219628.5419115","33103050.6428272"
"249028","Tonga",866,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","70256881.1122332","103168335.198981","102004945.659173","104850808.124847","112481817.777651","99779579.3254015"
"249032","Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","0","0","0","0","0","0"
"249043","Tonga",866,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","-1396.93788110384","-1226.62454722432","171.688881340375","-604320.849649937","116270.713802091","0"
"249070","Tonga",866,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","-543673.483070905","853711.104511464","-588328.85440018","39042.5142266623","-368127.15867451","-677142.54152207"
"249100","Tonga",866,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","22525067.9794735","30808159.7256454","54175883.9917771","49101896.9672074","28988159.5168704","69344078.096674"
"249121","Tonga",866,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","41039.6955065033","35954.1660281548","8297.14698265966","412775.129069348","1464234.71422214","81264.9338934868"
"249154","Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","-1316443.38912089","4431681.78401382","5197576.49631251","4271754.06700756","-6196646.87873906","-2680102.42219825"
"249168","Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","-1316443.38912089","4431681.78401382","5197576.49631251","4271754.06700756","-6196646.87873906","-2680102.42219825"
"249195","Tonga",866,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","41039.6955065033","35954.1660281548","8297.14698265966","412775.129069348","1464234.71422214","81264.9338934868"
"249207","Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","224923.467266027","-34898.5510073812","-349342.225935037","1582930.99187258","-1134821.26201542","-1044018.67648209"
"249208","Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","-787883.643676081","4770764.43682734","6381988.92040955","6812684.08898823","-5099968.78110149","-7334376.05922384"
"249209","Tonga",866,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","244210.160605175","-3917053.33231588","-6970317.77480973","-6773641.57476157","4731841.62242697","6657233.51770178"
"249322","Tonga",866,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","0","0","1259.89200966869","0","4953021.21358055","4844647.33158264"
"249400","Tonga",866,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","-21567111.8799263","3653870.73479833","24693792.4224931","18236873.776097","24773854.5003184","43563948.236161"
"249419","Tonga",866,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","11457372.1472552","22617723.0879385","22845341.643798","21034803.4784615","11249615.2207414","21689182.1483038"
"249420","Tonga",866,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","0","2402958.83526818","0","0","0","0"
"249425","Tonga",866,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","-21567111.8799262","3653870.73479824","24693792.4224927","18236873.7760968","24773854.5003181","43563948.2361613"
"249518","Tonga",866,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","58368.9383950298","526907.426192393","218648.098666428","65990.3687073854","130879.092412902","98717.1260719995"
"249520","Tonga",866,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","1536837.24126731","1882880.37298002","11497441.1800738","16094607.9736755","9977110.24184192","9331781.22821417"
"249594","Tonga",866,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","-219207.28274232","-122874.031961537","571691.667835201","-4093821.75304339","1443843.0629914","610658.321286081"
"249624","Tonga",866,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","0","0","1259.89200966869","0","4953021.21358055","4844647.33158264"
"249639","Tonga",866,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","22583681.1906811","30872987.4870528","54910632.9985047","50454200.4746077","29997486.9969178","69811291.5220468"
"249641","Tonga",866,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","256898985.413843","266358310.400106","303028247.133168","322271137.565407","327394944.248284","309685411.910832"
"249686","Tonga",866,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","22583681.1906811","30872987.4870528","54910632.9985047","50454200.4746077","29997486.9969178","69811291.5220468"
"249743","Tonga",866,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","-623620.26147396","-1079934.16640088","-3007976.17141843","815556.333090984","-278550.235115206","746186.88993791"
"249788","Tonga",866,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","22525067.9794735","30808159.7256454","54175883.9917771","49101896.9672074","28988159.5168704","69344078.096674"
"249795","Tonga",866,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","0","0","0","0","0","0"
"250632","Tonga",866,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","-1396.93788110384","-1226.62454722432","171.688881340375","-604320.849649937","116270.713802091","0"
"251293","Trinidad and Tobago",369,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","-1540076013.55866","-447430342.947333","-1122120526.58319","-784450120.334984","-643517484.779844","4276480.18295476"
"251294","Trinidad and Tobago",369,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","-27700956.3064774","-8925289.57138645","-41244395.245357","22163895.6044891","15194074.4352026","23330702.1833794"
"251309","Trinidad and Tobago",369,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","125376376.441729","50523918.6204841","9904070.60361263","68402825.7907196","71858131.7247533","59807933.7723108"
"251310","Trinidad and Tobago",369,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","378024533.945352","310780864.401729","-206755836.553602","617934707.414302","690890225.063812","1076266004.61007"
"251322","Trinidad and Tobago",369,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","56555227.0194164","8228424.53116732","350089744.112056","320861640.121021","156228674.842561","483776437.749147"
"251323","Trinidad and Tobago",369,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","56555227.0194164","8228424.53116732","350089744.112056","320861640.121021","156228674.842561","483776437.749147"
"251324","Trinidad and Tobago",369,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","-389426607.084459","85567222.2469359","111549489.247552","381105059.295433","542350748.198097","-14296735.1729455"
"251365","Trinidad and Tobago",369,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","2057150517.16139","-776167042.022184","1410400190.66197","1628247935.7905","1030483854.30265","-1355947353.13417"
"251388","Trinidad and Tobago",369,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","2057150517.16139","-776167042.022185","1410400190.66196","1628247935.79051","1030483854.30265","-1355947353.13415"
"251416","Trinidad and Tobago",369,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","268353677.337413","142984857.973806","-287774563.112686","-216451297.570421","-943642826.003291","-165675654.645581"
"251435","Trinidad and Tobago",369,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","845258690.014441","-115791282.424464","44237009.0449502","338783711.015337","1359531579.20414","-34526041.6466016"
"251440","Trinidad and Tobago",369,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","-173517081.28282","18690184.8749929","179905135.479548","11620899.5021734","-114139915.003843","-50958415.8962858"
"251441","Trinidad and Tobago",369,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","671741608.73162","-97101097.5494712","224142144.524498","350404610.517511","1245391664.20029","-85484457.5428873"
"251449","Trinidad and Tobago",369,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","-127572990.456947","1305696607.31825","-148933198.965334","-67697521.2240702","-208514484.703187","99154017.761292"
"251454","Trinidad and Tobago",369,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","-127572990.456947","1305696607.31825","-148933198.965334","-67697521.2240702","-208514484.703187","99154017.761292"
"251572","Trinidad and Tobago",369,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","-177937363.888367","54308154.5586406","158309847.037399","192801787.849531","123620320.433676","-27208850.630034"
"251579","Trinidad and Tobago",369,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","-532223422.886735","-65581394.7493931","87340817.6449537","63638908.4719244","463879298.093293","-13930850.857952"
"251580","Trinidad and Tobago",369,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","-446291041.225781","-88676703.4151646","446084410.150085","409253085.419952","1067263146.43697","138466804.015547"
"251606","Trinidad and Tobago",369,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","77728773.6553086","20882513.7024198","-38854195.3403525","-22885659.5197007","26399361.4961674","175152357.746961"
"251607","Trinidad and Tobago",369,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","128339372.791291","-25339198.7037667","-12036250.3636573","65041763.4878667","114158995.035989","98010806.7381222"
"251609","Trinidad and Tobago",369,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","400194767.608635","244554070.700765","-104296582.872418","90173327.2396598","46964234.6985817","386755217.280993"
"251652","Trinidad and Tobago",369,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","385098857.889995","337404354.223622","354694202.334713","212059669.291355","161049804.361836","104484208.553921"
"251653","Trinidad and Tobago",369,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","729000889.270528","633245883.776517","629774232.093347","643407800.985978","610667097.690036","467921306.99809"
"251731","Trinidad and Tobago",369,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","74299803.183505","30050446.4546346","4526004.45194674","982510.339207477","27449281.0790031","147086569.677563"
"251845","Trinidad and Tobago",369,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","0","215703.537974899","624768.98508954","2404440.06290323","10339904.8256858","463325.352124332"
"251866","Trinidad and Tobago",369,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","0","215703.537974899","1208015.1004021","2404440.06290323","10339904.8256858","463325.352124332"
"251867","Trinidad and Tobago",369,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","0","215703.537974899","624768.98508954","2404440.06290323","10339904.8256858","463325.352124332"
"251868","Trinidad and Tobago",369,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","0","0","-583246.115312563","0","0","0"
"251869","Trinidad and Tobago",369,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","0","215703.537974899","1208015.1004021","2404440.06290323","10339904.8256858","463325.352124332"
"251870","Trinidad and Tobago",369,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","12851818412.7253","9460490904.3323","10624640290.6236","11569943461.7966","9565811941.96694","6439718323.60064"
"251871","Trinidad and Tobago",369,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","10444376046.1052","9821729342.93026","9543813733.95984","9143635939.99157","7960426698.00723","6784537925.55512"
"252835","Tunisia",744,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","7850634.04065507","12057541.0065021","17028839.4969879","16434526.3582097","14721752.0702464","7822616.25030002"
"252836","Tunisia",744,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","224660676.73485","94737822.193945","183804003.017246","128378208.195854","137130394.283962","365102834.809457"
"252837","Tunisia",744,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","17452928057.0955","16899132539.8427","17584260723.1057","19418507417.5755","19174809446.4576","16017482362.0746"
"252838","Tunisia",744,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","22253743707.3855","21474201207.3059","22729160854.3352","24824597637.4581","23546488248.7249","19603262979.1723"
"252853","Tunisia",744,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","232511310.775505","106795363.200447","200832842.514234","144812734.554064","151852146.354208","372925451.059758"
"252949","Tunisia",744,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","99350.6089669376","90147485.6248825","25553.6354654292","39161.0340846821","764207.291724812","0"
"252954","Tunisia",744,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","-3699076021.15593","-3688676463.74203","-4038604213.81113","-4488476941.28906","-3253439051.26488","-2168393667.23657"
"253003","Tunisia",744,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","886968712.164659","954361353.796497","982134184.775308","1147167720.3234","1133438596.8898","568917545.476365"
"253004","Tunisia",744,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","1374829541.83394","1292763923.58902","1359000588.98292","1474082563.0305","1421432871.764","1107966919.81522"
"253010","Tunisia",744,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","152679538.647805","-56842693.316367","-63858148.1137047","-40840742.5131602","12915611.1912578","-30543760.7227624"
"253049","Tunisia",744,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","384520868.150584","-544023825.899086","-27546247.54694","610527904.162819","1775097498.38385","1362659271.65875"
"253050","Tunisia",744,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","224660676.73485","94737822.193945","183804003.017246","128378208.195854","137130394.283962","365102834.809457"
"253051","Tunisia",744,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","232511310.775505","106795363.200447","200832842.514234","144812734.554064","151852146.354208","372925451.059758"
"253052","Tunisia",744,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","-3699076021.15593","-3688676463.74203","-4038604213.81113","-4488476941.28907","-3253439051.26487","-2168393667.23657"
"253135","Tunisia",744,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","39864907.920729","32541394.4538415","28312512.2704775","27466438.3044102","35543489.3733032","21832210.8076555"
"253136","Tunisia",744,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","960275281.972854","769075588.522836","760717939.179764","789235070.397702","699078754.557951","882284440.994066"
"253174","Tunisia",744,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","0","0","0","0","0","0"
"253187","Tunisia",744,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","1890728350.21984","902127527.505782","1973444103.45433","1142898521.5223","1113332500.31238","75879377.6279102"
"253188","Tunisia",744,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","2190785700.63085","1205940317.49973","2041104807.96057","1402941843.18565","975009371.485694","669615951.025682"
"253189","Tunisia",744,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","265290256.802396","159774056.889248","224598819.967554","-25728534.36768","-134813081.45809","105889778.151789"
"253190","Tunisia",744,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","265290256.802396","159774056.889248","224598819.967554","-25728534.36768","-134813081.45809","105889778.151789"
"253191","Tunisia",744,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","2414681705.21889","924845983.147377","2227884724.67632","1361458831.82631","1012222689.21882","660086582.138953"
"253192","Tunisia",744,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","-2414681705.21889","-924845983.147377","-2227884724.67632","-1361458831.82631","-1012222689.21882","-660086582.138953"
"253200","Tunisia",744,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","0","0","0","0","0","0"
"253202","Tunisia",744,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","0","0","0","0","0","0"
"253203","Tunisia",744,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","0","0","0","0","0","0"
"253205","Tunisia",744,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","-101956.286242274","-8100432.95417515","-3967884.93133699","-8991763.8465607","-7156407.25636978","-8249304.4094073"
"253224","Türkiye, Rep. of",186,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","229374000000","218373000000","254937000000","248088000000","227638000000","230136000000"
"253271","Türkiye, Rep. of",186,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","-26646000000","-26646000000","-39940000000","-20071000000","10830000000","-31924000000"
"253316","Türkiye, Rep. of",186,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","3290000000","2987000000","1015000000","306000000","-942000000","-655000000"
"253339","Türkiye, Rep. of",186,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","4567000000","10000000","-684000000","1255000000","6315000000","2653000000"
"253344","Türkiye, Rep. of",186,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","3590000000","3139000000","3295000000","3234000000","3486000000","1907000000"
"253346","Türkiye, Rep. of",186,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","211052000000","199343000000","223185000000","238250000000","249417000000","206621000000"
"253360","Türkiye, Rep. of",186,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","4893000000","2992000000","2593000000","3459000000","2699000000","2844000000"
"253362","Türkiye, Rep. of",186,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","4927000000","3017000000","2624000000","3465000000","2699000000","2846000000"
"253444","Türkiye, Rep. of",186,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","5096000000","3138000000","2703000000","3605000000","2972000000","3246000000"
"253481","Türkiye, Rep. of",186,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","-21000000","22000000","15000000","80000000","34000000","-36000000"
"253499","Türkiye, Rep. of",186,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","225000000","202000000","300000000","966000000","823000000","1109000000"
"253552","Türkiye, Rep. of",186,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","-26646000000","-26646000000","-39940000000","-20071000000","10830000000","-31924000000"
"253556","Türkiye, Rep. of",186,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","-6825000000","7260000000","20886000000","1307000000","3173000000","-2407000000"
"253572","Türkiye, Rep. of",186,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","823000000","229000000","589000000","373000000","26000000","-2381000000"
"253607","Türkiye, Rep. of",186,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","-9965000000","-2070000000","-2916000000","11222000000","16520000000","3977000000"
