"","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
"1940",2596,"Honduras",268,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1182608279,1277831809,912797580.5,1378223344,1345832717,1022730972
"1950",2606,"Honduras",268,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",126467723,121705714.1,128380770.8,143747003,145814978.5,96393622.3
"1951",2607,"Honduras",268,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",930749396.7,932038748,1002542093,1217103805,1184921447,939100383
"1957",2613,"Honduras",268,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",6931268547,6729454043,7325056706,7186375109,7242995210,6268819095
"1958",2614,"Honduras",268,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",10325346268,9907188434,10853329867,12066385190,11824920160,9939885123
"1965",2621,"Honduras",268,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,11480000,21360951.01,8718184.251,2331498.883,3215784.594
"1967",2623,"Hungary",944,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4771466458,8449603379,9223067855,7937412495,11626267547,7751135819
"1972",2628,"Hungary",944,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5410747419,5801709870,6441020360,7348452410,7583833251,5266498704
"1973",2629,"Hungary",944,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3961757309,3972869730,4455906229,5128093656,5465869782,4327341853
"1980",2636,"Hungary",944,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1.09529e+11,1.11164e+11,1.23244e+11,1.3456e+11,1.33736e+11,1.24111e+11
"1981",2637,"Hungary",944,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",99575865882,99983058463,1.13479e+11,1.27659e+11,1.29901e+11,1.21016e+11
"1982",2638,"Hungary",944,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",12509387714,14214661499,17488911095,16497686910,18626663510,14388717246
"2001",2657,"Iceland",176,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",7738828203,8509802783,10230817737,11192010934,9658490187,7517863713
"2006",2662,"Iceland",176,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1555038111,1818229017,2145977459,2209739835,1601683114,682906631.1
"2008",2664,"Iceland",176,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",662747816,706603390.4,815853348.3,881718469.6,680379212.3,450673918.7
"2010",2666,"Iceland",176,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",9047258989,9921258313,11349579742,12114260029,10765419729,7188853841
"2016",2672,"Iceland",176,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",230152592.3,247095511.1,184127583.6,-22874559.59,-257895130.2,-349771669.5
"2023",2679,"Iceland",176,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",487161177.5,719354346.2,446641743.2,375820719.3,333612978.9,256990290.7
"2029",2685,"India",534,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",14319029979,15175520472,16979148126,18999014756,21125421137,20790997373
"2030",2686,"India",534,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",13684345931,19126101136,19710738977,22962177775,22314031612,29840017625
"2033",2689,"India",534,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",4.9188e+11,4.72013e+11,5.61613e+11,6.4296e+11,6.19485e+11,4.93033e+11
"2053",2709,"India",534,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4.28631e+11,4.30433e+11,4.89401e+11,5.37042e+11,5.46033e+11,4.84691e+11
"2054",2710,"India",534,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",15425550609,14104111926,16359786181,20035111642,23959358404,19883390027
"2055",2711,"India",534,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",5018543682,5261687122,5749571154,6582447887,6151202280,6372944206
"2059",2715,"Indonesia",536,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",88288559.78,1174052226,2012433067,4951312848,3410586819,2137819049
"2060",2716,"Indonesia",536,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",18592591804,18766969949,21785801070,22492052016,21715573960,16874776036
"2063",2719,"Indonesia",536,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",3456206401,3571951749,3472092996,3592319424,3953922345,2441960712
"2064",2720,"Indonesia",536,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",9601828078,9116164005,10335862610,12429939468,11640364590,7317221560
"2066",2722,"Indonesia",536,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",1.65993e+11,1.59559e+11,1.82775e+11,2.18645e+11,2.0423e+11,1.59872e+11
"2075",2731,"Indonesia",536,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1.71345e+11,1.67793e+11,1.9421e+11,2.11932e+11,2.00097e+11,1.78418e+11
"2087",2744,"Iraq",433,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",56370597778,46829600000,63604256000,91930700000,88902900000,50631700000
"2090",2747,"Iraq",433,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",58159612000,44115960000,48454400000,5.6876e+10,72282500000,54721900000
"2099",2756,"Iraq",433,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",327600000,507100000,586600000,967200000,6.45e+08,417300000
"2100",2757,"Iraq",433,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1.269e+09,1351200000,1268500000,1998200000,1896800000,1787600000
"2101",2758,"Iraq",433,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",5511100000,4006400000,4445900000,5412600000,6734600000,5566600000
"2105",2762,"Iraq",433,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",23600000,23500000,20100000,22100000,22300000,28900000
"2122",2779,"Ireland",178,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",17299321295,20272378715,23680603124,25339252140,23182993715,25761834548
"2123",2780,"Ireland",178,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",77167481734,67463567438,82097200399,93934897693,1.02763e+11,1.17419e+11
"2124",2781,"Ireland",178,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",7266787562,8021036393,9218382762,9115472264,8987002307,2964122823
"2125",2782,"Ireland",178,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3013781480,2975047953,2930948679,3607388983,3668912031,4671912176
"2129",2788,"Ireland",178,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.71439e+11,3.16195e+11,3.31381e+11,3.61117e+11,4.52979e+11,4.86946e+11
"2142",2801,"Ireland",178,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",3.55529e+11,3.63104e+11,4.07193e+11,4.71596e+11,5.02313e+11,5.69061e+11
"2148",2807,"Israel",436,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",6286400000,6708600000,7194800000,7838600000,7926600000,6043900000
"2153",2817,"Israel",436,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",3958400000,3499300000,4.018e+09,4334800000,4310900000,4413600000
"2156",2823,"Israel",436,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",6574600000,6452300000,7.202e+09,7739900000,6797100000,4788200000
"2158",2827,"Israel",436,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",5807800000,5845300000,5585200000,6310800000,7893500000,6493500000
"2169",2849,"Israel",436,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",94427400000,96367200000,1.04699e+11,1.12246e+11,1.17544e+11,1.1406e+11
"2170",2851,"Israel",436,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",84955400000,9.0363e+10,97844300000,1.09042e+11,1.08875e+11,95977400000
"2181",2871,"Italy",136,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",4.9039e+11,4.8859e+11,5.46277e+11,6.05438e+11,5.68796e+11,4.90684e+11
"2182",2872,"Italy",136,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",5.45627e+11,5.5056e+11,6.03887e+11,6.56057e+11,6.36153e+11,5.59952e+11
"2187",2877,"Italy",136,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",14822833996,17030673704,22780501236,23714780858,20569310003,5171558653
"2193",2883,"Italy",136,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",23459237594,23236773983,24993193452,26963991575,26091668415,18816356082
"2199",2889,"Italy",136,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",15190560847,20766665072,27945137638,33244254117,31371306723,19546964443
"2200",2890,"Italy",136,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",14177169576,13928623288,14559129487,15735912604,15124727084,9748740365
"2212",2902,"Jamaica",343,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",758664777,713139792,824124010.3,912527385,936221733.7,723567135.5
"2220",2910,"Jamaica",343,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",185480283.4,173791507.7,205458466.6,225921631.3,232118590.1,173277711.6
"2226",2916,"Jamaica",343,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4313628182,4404773801,4867024217,5790629495,6030893625,3249426080
"2227",2917,"Jamaica",343,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",6610127621,6242638463,7224761047,7881538624,8308513141,5913249201
"2233",2923,"Jamaica",343,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",22793218.82,9470018.797,9470018.797,9470018.797,9470018.797,9470018.797
"2234",2924,"Jamaica",343,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",243570649,274195258.2,119405108.7,316430241.6,165566599.5,158760442.2
"2238",2928,"Japan",158,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",35398030779,31711103113,34151759886,28971140707,26202738720,20882899239
"2240",2930,"Japan",158,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",41038620255,38133948029,40057853668,38714806610,34227328292,27546950904
"2246",2936,"Japan",158,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",7.84711e+11,8.11524e+11,8.75514e+11,9.29828e+11,9.04632e+11,7.94291e+11
"2247",2937,"Japan",158,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",8.07987e+11,7.7108e+11,8.37877e+11,9.28423e+11,9.13248e+11,8.01889e+11
"2258",2948,"Japan",158,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",96232565201,1.10985e+11,1.20316e+11,1.30398e+11,1.36637e+11,1.19961e+11
"2259",2949,"Japan",158,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",23828000568,34415023049,33315104036,34938244375,33575659715,28651277568
"2269",2959,"Jordan",439,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",22776197183,21830140845,23035633803,22915774648,21963521127,18424084507
"2271",2961,"Jordan",439,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",14120563380,13538028169,14300140845,15092676056,16170140845,10444366197
"2273",2963,"Jordan",439,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",793802816.9,679309570.4,572873239.4,588873239.4,523802816.9,425492957.7
"2286",2976,"Jordan",439,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1235492958,1247464789,1255492958,1334507042,1341267606,487746478.9
"2287",2977,"Jordan",439,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",2537887324,2544647887,2574507042,2625492958,2588028169,1909859155
"2295",2986,"Kazakhstan, Rep. of",916,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",3516876610,3275594845,3458401978,4011709670,3973787961,3358814941
"2296",2987,"Kazakhstan, Rep. of",916,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1840852620,1569693921,1735374261,2103205596,2501994254,2176564534
"2316",3007,"Kazakhstan, Rep. of",916,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",47824824677,43106088497,55974348710,66345230457,67295793718,49273351003
"2317",3008,"Kazakhstan, Rep. of",916,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",44885943479,36448242117,41159211358,47068506645,52661689764,46501743447
"2322",3013,"Kazakhstan, Rep. of",916,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",585170100,597820980,795501189.9,652980020,659430210,382882350
"2323",3014,"Kazakhstan, Rep. of",916,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",9400034790,11914419508,16521941389,20337664729,21232174033,14071109280
"2329",3020,"Kenya",664,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",26967742.21,21920415.9,38729641.39,43884668.09,28768010.37,-64871000.43
"2334",3025,"Kenya",664,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",17669402825,16171497969,19080378459,20167353326,20408411990,17717187854
"2335",3026,"Kenya",664,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1430974413,972160456.2,1031545972,1395873783,1448688633,1118219580
"2336",3027,"Kenya",664,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",10608334366,9912816058,10448709926,11564054354,11471244797,9709330229
"2338",3029,"Kenya",664,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",313534557.5,563371114.1,933968579,690908648,620484688.5,615522053.3
"2347",3038,"Kenya",664,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1951651486,1550603985,1622928859,1958819172,2180672795,1078457427
"2357",3048,"Kiribati",826,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",46777.46345,46230.31787,47663.75023,46505.1734,43229.0596,42883.08107
"2358",3049,"Kiribati",826,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1259444.519,4700858.065,3638858.148,2415401.414,2184454.209,2417153.463
"2367",3058,"Kiribati",826,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",26739968.75,34332567.84,29442474.7,19150922.83,32515795.46,21227822.97
"2369",3060,"Kiribati",826,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",41875611.68,37025953.89,32574311.25,28583837.86,29638852.38,21380288.43
"2371",3062,"Kiribati",826,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",182933150.5,195814957.5,195204528.7,170520543.1,177149134,148770161.7
