"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"148942","Madagascar, Rep. of",674,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-172913349.839524,-205305233.746857,-135881158.567948,-220423951.561497,-502917062.466552,-173716380.874819
"148943","Madagascar, Rep. of",674,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-172913349.839524,-205305233.746857,-135881158.567948,-220423951.561497,-502917062.466552,-173716380.874819
"148944","Madagascar, Rep. of",674,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",61241842.6485766,-103476228.04007,156815186.284939,33531712.2838497,-235277526.302335,447288648.800696
"148945","Madagascar, Rep. of",674,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-62090928.5796056,100582131.001406,-154897580.675001,-28411465.147163,228451332.336701,-450071848.108742
"148951","Madagascar, Rep. of",674,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-849085.931028924,-2894097.03866376,1917605.60993853,5120247.13668669,-6826193.96563405,-2783199.30804609
"148971","Madagascar, Rep. of",674,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",92329645.440635,337274190.747931,359814960.565084,169513982.919086,-36533250.897675,228671591.007328
"148972","Madagascar, Rep. of",674,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,41154347.2922387,0,6033.70785463419,0,0
"148977","Madagascar, Rep. of",674,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-125359155.270847,324545590.252543,204230882.282596,337820216.689265,32938729.49888,-408491746.431673
"148996","Madagascar, Rep. of",674,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",240464597.831934,244551285.102175,392361241.314472,370694986.088047,424138967.27462,172761859.071136
"148997","Madagascar, Rep. of",674,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",616053300.807364,569085306.744874,584798868.442184,560987891.491776,509943265.159779,337394534.023452
"149055","Madagascar, Rep. of",674,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"149056","Madagascar, Rep. of",674,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",399596672.897118,452683140.366065,405518757.680683,449718063.099807,445090208.535131,333395830.428163
"149134","Madagascar, Rep. of",674,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",130475259.406579,279740936.668679,234350591.092179,239771602.409118,335295320.604768,214657731.164065
"149135","Madagascar, Rep. of",674,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",130475259.406579,279740936.668679,234350591.092179,239771602.409118,335295320.604768,214657731.164065
"149136","Madagascar, Rep. of",674,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",130475259.406579,279740936.668679,234350591.092179,239771602.409118,335295320.604768,214657731.164065
"149137","Madagascar, Rep. of",674,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",3153621894.04844,3390413596.60914,4147070750.80988,4407496132.23529,4081577089.50728,2589228841.57843
"149138","Madagascar, Rep. of",674,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",3510394492.22267,3565835906.28979,4491089102.93397,4821022961.60239,4684590076.37772,3718208982.01521
"149229","Madagascar, Rep. of",674,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",0,0,336529.251938673,0,0,0
"149300","Madagascar, Rep. of",674,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",0,0,0,0,0,0
"149555","Madagascar, Rep. of",674,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",0,0,0,0,0,0
"149614","Madagascar, Rep. of",674,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",0,0,10110.596656706,0,0,0
"150001","Madagascar, Rep. of",674,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",0,0,0,0,0,0
"150046","Madagascar, Rep. of",674,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",0,0,0,0,0,0
"150901","Malawi",676,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",23033549.0476795,19555546.1966632,30557355.9506793,34943803.1655953,78622504.3842377,67199415.1739598
"150904","Malawi",676,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",228230524.518393,843762782.973798,951229195.757419,859059055.593584,715860205.009837,737807094.438462
"150906","Malawi",676,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1270097065.21111,1180132969.06476,1110954236.57409,1174262786.23322,1446681182.82193,1268238157.35487
"150910","Malawi",676,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",169376.737119029,139842.026201963,220923.930501235,241938.265469083,272173.401131831,289837.30616458
"150938","Malawi",676,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",73905265.0349434,65808699.6301772,90360984.756198,97169908.298244,97364691.6700255,84857833.7472414
"150945","Malawi",676,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-836192465.900007,-161850517.855706,-606814010.523123,-824632973.532565,-605191857.119166,-728520848.628135
"150959","Malawi",676,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",260845653.824914,131774066.641888,130563508.871051,201356453.309488,196384437.257809,343149994.762897
"150976","Malawi",676,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",50948995.9992236,14600000,-8200000,7694530.78209027,-85426105.8931607,-109321272.091774
"150983","Malawi",676,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",228230524.518393,843762782.973798,951229195.757419,859059055.593584,715860205.009837,737807094.438462
"150984","Malawi",676,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2512660589.75886,2405256628.83425,2847947272.42839,2992882689.59329,3265650982.03898,3208346069.5839
"151007","Malawi",676,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",169909256.505115,95820332.5883617,221262506.603684,128690155.061013,108439374.873431,196100001.600609
"151014","Malawi",676,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",94931580.7517361,-62338130.6041533,150934552.325693,-3701203.07747876,-53059405.886562,-311289497.246725
"151041","Malawi",676,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",228399901.255512,843902625,951450119.68792,859300993.859053,716132378.410969,738096931.744627
"151045","Malawi",676,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",228399901.255512,843902625,951450119.68792,859300993.859053,716132378.410969,738096931.744627
"151062","Malawi",676,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",-5105979.58283711,-4215635.17372528,-6659905.59085284,-102239827.24539,23255085.1968698,-153906615.369686
"151067","Malawi",676,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",66762943.8061394,8500000,-93600000,-998262.214746966,60949271.0502364,-123803.799590192
"151120","Malawi",676,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",8744964.73476534,1550880.06672206,185856623.354462,190840000,453629978.431113,109669960.969996
"151123","Malawi",676,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",-1274013.02285634,-1051859.69191694,-1661739.20519786,-80290331.8133363,16287936.3998618,-155956511.262866
"151128","Malawi",676,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-836192465.900003,-161850517.855707,-606814010.523122,-824632973.532562,-605191857.11916,-728520848.628139
"151159","Malawi",676,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",169909256.505115,95820332.5883617,221262506.603684,128690155.061013,108439374.873431,196100001.600609
"151246","Malawi",676,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",190937846.097575,73151589.5677011,137844151.293098,202220496.912998,120608811.360974,102251510.685014
"151284","Malawi",676,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",115200000,90600000,9e+06,-87244905.643337,-10448238.0769924,-10288724.4038513
"151285","Malawi",676,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,0,0,0,0,0
"151293","Malawi",676,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",9228695.29129194,1550880.06672206,185856623.354462,190840000,453587497.213361,109624468.961228
"151318","Malawi",676,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",-89798.6723155212,-74140.2184293102,-117127.511009944,0,0,0
"151322","Malawi",676,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",-1184214.35054081,-977719.473487631,-1544611.69418792,-80290331.8133363,16287936.3998618,-155956511.262866
"151326","Malawi",676,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-262308445.768208,-131774066.641888,-130563508.871051,-201344989.884061,-196691564.937306,-342671580.619018
"151462","Malaysia",548,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",13177778671.7389,12290045711.5605,13654822255.7948,14898496095.81,14600420718.9338,10453919192.4263
"151464","Malaysia",548,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4792013872.6307,4989851428.71992,5966192684.76327,6650152284.64243,7164728973.5193,4252908643.36985
"151474","Malaysia",548,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",8758253830.74556,7159632560.55055,8953792421.93232,8004092703.56198,12884435495.2259,14037884120.7963
"151478","Malaysia",548,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",8758149098.89774,7159638366.63032,8953792421.93235,8004092703.56197,12884435495.2259,14037884120.7962
"151486","Malaysia",548,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",4198973504.80163,4159745409.74987,4484522036.71738,5086765904.88534,5239961151.65894,3284718410.27527
"151487","Malaysia",548,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",10499416075.7819,9811965639.67431,11377698297.3567,11948199840.9597,11496480321.5769,9818343488.38297
"151490","Malaysia",548,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",1290399.36704558,3208861.18068747,13409115.9331031,10573338.3238607,17881877.4214583,6783597.70745354
"151503","Malaysia",548,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",-309385283.402059,26841689.7445713,-6379008.07273903,-22308231.1318099,89021908.5506966,-100070642.035368
"151504","Malaysia",548,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",209568171911.514,201120552699.395,223701888947.356,245885974787.62,238361133830.799,208216918909.246
"151505","Malaysia",548,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",186856480005.4,181130217390.477,201713611086.109,221831504024.781,210860152696.505,186613472170.572
"151508","Malaysia",548,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",-2088090.55693627,-87856.7229935848,-5539772.62538651,-24350382.5466324,1458585.59572417,-57757908.171254
"151513","Malaysia",548,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",2752604217.09238,3705742346.00524,4456073571.74341,3062931574.95457,11304806156.448,14555264600.1602
"151538","Malaysia",548,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",3309242.24244052,35191257.6818276,15450842.579776,14142726.6896387,108655654.443541,31892473.6722688
"151539","Malaysia",548,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",312694525.644499,9729270.14132748,21829850.652515,36450957.8214486,19633745.8928441,131963115.707636
"151545","Malaysia",548,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",10541970865.3114,10097317797.3107,5608381192.6181,5765334992.29717,7527950990.26424,3295991631.26331
"151552","Malaysia",548,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",-4473535008.26693,373781050.179173,1157370855.85971,-9368218820.99529,3547128991.99378,2521526942.0288
"151553","Malaysia",548,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-14518135865.2133,1452012801.08239,3932049990.0989,-1770044456.74702,-1663456362.608,-4619186696.93016
"151554","Malaysia",548,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-134845459.656774,30375215.8250489,-48433616.2478967,169350172.518428,206318430.688594,274946681.985156
"152034","Malaysia",548,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",4063395116.4012,6157218009.25098,3370947957.76489,2633242802.92782,4492042008.18984,1264497894.61274
"152110","Malaysia",548,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",1750251548.5478,-499533436.588014,39035364.3354722,517178838.279929,-1174785011.1397,318326129.658913
"152137","Malaysia",548,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",1494925347.01094,3263193784.78132,1371462133.06672,1799002556.62381,3163674942.01017,283436841.53345
