"X.1","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
926,3826,"Mongolia",948,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-270725155.9,-10803220.04,1577420540,-37562622.74,452863437.4,786887137.5
927,3827,"Mongolia",948,"Supplementary_Current_Capital","BTCC_BP6_USD",-832787304.5,-608908875.5,-1077790745,-1814943264,-2000881995,-571775877.7
928,3831,"Montenegro",943,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-111115141.2,133190937.6,356376514.2,657146218.4,277330006.2,562499572.8
929,3832,"Montenegro",943,"Financial_Loans_Total","BFOLN_BP6_USD",260039225.5,-102087607,-386624456,-553913375.6,-310476907.3,-573308905.3
930,3834,"Montenegro",943,"Supplementary_Current_Capital","BTCC_BP6_USD",-443302670.3,-706624870.3,-761410520.2,-943031638.1,-795546316.1,-1237017222
931,3835,"Montenegro",943,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",93727996.11,136569132,123154150,234192854.6,345736645.8,462893289.2
932,3846,"Montenegro",943,"Current_Account_Credit","BXGS_BP6_USD",1713465829,1784310769,2025338319,2346469793,2424643403,1247417065
933,3850,"Montenegro",943,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-443302670.3,-706624870.3,-761410520.2,-943031638.1,-795546316.1,-1237017222
934,3852,"Montenegro",943,"Current_Account_Debit","BMGS_BP6_USD",2459971471,2763159257,3146141677,3665749411,3600189785,2916503043
935,3857,"Montenegro",943,"Transport_Services_Credit","BXSTR_BP6_USD",237876222.5,259158645.6,296432665.5,372752124.4,394708177.4,303846818.6
936,3860,"Montenegro",943,"Transport_Services_Debit","BMSTR_BP6_USD",167036229,204811745.3,243486023.9,297382977.9,330674855.7,256190749.8
937,3866,"Montserrat",351,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",13094141.78,-3789895.152,-598810.3459,539367.1275,1925810.26,12995746.97
938,3868,"Montserrat",351,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",6367882.144,-2111592.593,-1775330,2511737.407,6420370.37,15864814.81
939,3869,"Montserrat",351,"Supplementary_Current_Capital","BTCC_BP6_USD",13094141.78,-3789895.152,-598810.3459,539367.1275,1925810.26,12995746.97
940,3873,"Montserrat",351,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",1029058.111,-170210.3704,627835.7407,-174587.6667,-383815.3259,-399086.8178
941,3874,"Montserrat",351,"Financial_Loans_Total","BFOLN_BP6_USD",-509058.1111,2216136.296,754016.1111,-238375.2963,1430481.993,790568.2993
942,3876,"Montserrat",351,"Current_Account_Credit","BXGS_BP6_USD",18989127.79,18373227.45,20340768.75,22978247.55,22626843.98,15378799.3
943,3878,"Montserrat",351,"Transport_Services_Credit","BXSTR_BP6_USD",1181931.055,2517018.29,1582513.578,1711159.355,1843181.871,1312574.008
944,3879,"Montserrat",351,"Transport_Services_Debit","BMSTR_BP6_USD",4593776.953,4339255.516,3962849.691,4184356.77,4042781.884,3453465.26
945,3880,"Montserrat",351,"Current_Account_Debit","BMGS_BP6_USD",53593837.95,51908271.48,53361874.89,51791692.08,48595681.93,43132552.69
946,3895,"Morocco",686,"Financial_Loans_Total","BFOLN_BP6_USD",-1508398473,-1717556585,-2383250324,-333211844.4,-1161881880,-4870198254
947,3897,"Morocco",686,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",4306640260,2769557377,-768959400.7,-1038144704,1937740953,7312447521
948,3905,"Morocco",686,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",1508398473,1729051352,2348583887,333211844.4,1183239667,4834667262
949,3906,"Morocco",686,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-2160078751,-4179669587,-3677255014,-6205208862,-4406759941,-1368064318
950,3908,"Morocco",686,"Supplementary_Current_Capital","BTCC_BP6_USD",-2160078751,-4179669587,-3677255014,-6205208862,-4406759941,-1368064318
951,3914,"Morocco",686,"Current_Account_Credit","BXGS_BP6_USD",33292321659,34394352740,38836212340,43253418109,44047981176,37545355747
952,3915,"Morocco",686,"Current_Account_Debit","BMGS_BP6_USD",41220163682,45133602348,49387646104,55384900492,54097359885,46358266019
953,3916,"Morocco",686,"Transport_Services_Credit","BXSTR_BP6_USD",2723251786,2569033382,3127888230,3525423020,3586759772,2384991193
954,3917,"Morocco",686,"Transport_Services_Debit","BMSTR_BP6_USD",3022113206,3176736447,4051841396,4440272974,3826136076,2871327928
955,3922,"Mozambique, Rep. of",688,"Transport_Services_Credit","BXSTR_BP6_USD",436370438.9,264249911.8,447557838.7,477475687.2,601174268.5,621149908.7
956,3923,"Mozambique, Rep. of",688,"Transport_Services_Debit","BMSTR_BP6_USD",851195774.6,486773221.3,526374520.7,581245117,625763715.5,541069131.9
957,3926,"Mozambique, Rep. of",688,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",629797316.8,172798816.3,378529736.1,2509579653,1094530494,987695633
958,3927,"Mozambique, Rep. of",688,"Financial_Loans_Total","BFOLN_BP6_USD",-715663633.8,-167544342.3,-382360773.2,-2509253838,-1134775591,-981106971.1
959,3928,"Mozambique, Rep. of",688,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-5660056598,-3887544583,-2209851848,-4615750282,-2840164859,-3765211535
960,3944,"Mozambique, Rep. of",688,"Current_Account_Credit","BXGS_BP6_USD",4135891582,3768685988,5382812419,5791466703,5599959670,4369833654
961,3946,"Mozambique, Rep. of",688,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-593727342.6,-460490016.3,1326342361,-255990579.8,803037131,184122811.6
962,3948,"Mozambique, Rep. of",688,"Supplementary_Current_Capital","BTCC_BP6_USD",-5660056598,-3887544583,-2209851848,-4615750282,-2840164859,-3765211535
963,3949,"Mozambique, Rep. of",688,"Current_Account_Debit","BMGS_BP6_USD",10585574247,7848159022,8053801049,10622465338,9514279858,8660975968
964,3984,"Namibia",728,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-1452856167,-1636335586,-387146710.8,-354838623.8,-117705094.9,372379430.1
965,3985,"Namibia",728,"Current_Account_Debit","BMGS_BP6_USD",7031650315,6298310194,6169669300,6349041227,5808184691,4885658460
966,3989,"Namibia",728,"Supplementary_Current_Capital","BTCC_BP6_USD",-1452856167,-1636335586,-387146710.8,-354838623.8,-117705094.9,372379430.1
967,3991,"Namibia",728,"Current_Account_Credit","BXGS_BP6_USD",4088530445,3732879985,4483391698,4951877763,4581203429,3837686930
968,3996,"Namibia",728,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",699058103.4,142360010.6,375365160.6,58602053.49,-215860528.8,29667182.05
969,3998,"Namibia",728,"Financial_Loans_Total","BFOLN_BP6_USD",-198781199.4,-383377266.4,-644463720.8,-188140249.9,76139149.9,-98136251.34
970,4002,"Namibia",728,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",210071741.8,354812098.1,682068365.4,327363967.9,-55763124.38,110065348.6
971,4003,"Namibia",728,"Transport_Services_Credit","BXSTR_BP6_USD",83298494.65,80010963.24,115736640,116242443.2,108820387.5,149583308.5
972,4004,"Namibia",728,"Transport_Services_Debit","BMSTR_BP6_USD",159670294.4,143866917.1,135352245.4,150527425.4,135531917.4,101977458.2
973,4041,"Nepal",558,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",2365144099,650974822.5,372071137.6,-657075314.7,338366168,2929169957
974,4042,"Nepal",558,"Transport_Services_Credit","BXSTR_BP6_USD",31439157.93,53960051.86,88133993.54,99629964.93,99663010.08,46412915.14
975,4046,"Nepal",558,"Transport_Services_Debit","BMSTR_BP6_USD",409071457.3,412159445.1,538564932.5,607912250.1,627796220.8,546998110.8
976,4053,"Nepal",558,"Current_Account_Debit","BMGS_BP6_USD",7711562676,10015080400,11823752195,14638261931,13836308893,10694431764
977,4060,"Nepal",558,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",207825848.2,178909566.9,592632510.8,823492877.7,707441364.1,1344864223
978,4061,"Nepal",558,"Supplementary_Current_Capital","BTCC_BP6_USD",2608265819,-3198276.117,-883590267.1,-2614630348,-1611495215,27371686.13
979,4063,"Nepal",558,"Current_Account_Credit","BXGS_BP6_USD",2243659157,2116582378,2430457012,2677604305,2726226422,1771333672
980,4064,"Nepal",558,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",2608265819,-3198276.117,-883590267.1,-2614630348,-1611495215,31303320.14
981,4065,"Nepal",558,"Financial_Loans_Total","BFOLN_BP6_USD",-207825848.2,-178909566.9,-592632510.8,-823492877.7,-707441364.1,-1344864223
982,4071,"Netherlands, The",138,"Transport_Services_Credit","BXSTR_BP6_USD",31107630792,29644207560,33657327118,42436845131,40939807098,37731588654
983,4079,"Netherlands, The",138,"Financial_Loans_Total","BFOLN_BP6_USD",-2629521813,17697084622,-16652960003,-15937813562,214845118.8,-70909312696
984,4081,"Netherlands, The",138,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-435186775.7,-3390264330,-1746615169,500964344.6,532175942.2,-231151068.1
985,4082,"Netherlands, The",138,"Current_Account_Credit","BXGS_BP6_USD",6.3283e+11,6.23273e+11,6.95803e+11,7.73739e+11,7.51225e+11,7.12412e+11
986,4083,"Netherlands, The",138,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-14184619114,14305015851,-27856323363,16446368477,41807072564,19493431518
987,4086,"Netherlands, The",138,"Current_Account_Debit","BMGS_BP6_USD",5.75116e+11,5.43316e+11,6.06225e+11,6.77379e+11,6.61973e+11,6.2063e+11
988,4092,"Netherlands, The",138,"Supplementary_Current_Capital","BTCC_BP6_USD",36404170192,54205182058,73979732563,84535407559,62544497787,46785890818
989,4094,"Netherlands, The",138,"Transport_Services_Debit","BMSTR_BP6_USD",19419748413,19945477921,22796259070,31136019215,29692506127,28972247470
990,4098,"Netherlands, The",138,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",36404170192,54205182058,73979732563,84535407559,62544497787,46785890818
991,4133,"New Zealand",196,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-2386310970,-1774671929,-85972744.92,-459384564.4,2191739829,-608648130.9
992,4138,"New Zealand",196,"Transport_Services_Credit","BXSTR_BP6_USD",1923068130,1973797639,2186564315,2303600809,2307482054,1285500691
993,4142,"New Zealand",196,"Transport_Services_Debit","BMSTR_BP6_USD",2809870114,2729130190,3061432428,3298568330,3315589090,2088698212
994,4143,"New Zealand",196,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-4434910184,-2535048302,-5702146440,-8617513596,-5969137071,-2429971416
995,4144,"New Zealand",196,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-521194809.4,3102114976,1870124217,-2139649712,-330334874.2,-4593473933
996,4149,"New Zealand",196,"Supplementary_Current_Capital","BTCC_BP6_USD",-4436307308,-2532874390,-5702138801,-8616138269,-5969137071,-2428720317
997,4150,"New Zealand",196,"Current_Account_Credit","BXGS_BP6_USD",49615061683,49787256774,55808303270,58209006810,57875040493,50172608102
998,4151,"New Zealand",196,"Financial_Loans_Total","BFOLN_BP6_USD",4247276812,1497389441,-1329258392,1939062638,-2053354356,-614128267.1
999,4152,"New Zealand",196,"Current_Account_Debit","BMGS_BP6_USD",47810013991,48098255005,53607772127,58370386866,57681770515,48118263650
1000,4154,"Nicaragua",278,"Financial_Loans_Total","BFOLN_BP6_USD",-626200000,-428200000,-534300000,-231700000,-149700000,-324100000
1001,4158,"Nicaragua",278,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",204404035.1,-51961308.31,291652948.7,-509862394.5,119594695.5,903330890.9
1002,4163,"Nicaragua",278,"Transport_Services_Credit","BXSTR_BP6_USD",52500000,56800000,60700000,60400000,60200000,57300000
1003,4165,"Nicaragua",278,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",624900000,442100000,439400000,218200000,149700000,324300000
1004,4171,"Nicaragua",278,"Current_Account_Credit","BXGS_BP6_USD",5126800000,5188700000,5737100000,5.561e+09,5714100000,5342100000
1005,4172,"Nicaragua",278,"Current_Account_Debit","BMGS_BP6_USD",7411800000,7293700000,7579600000,6754200000,6251500000,5951500000
1006,4173,"Nicaragua",278,"Transport_Services_Debit","BMSTR_BP6_USD",484800000,461800000,465500000,420600000,394100000,326200000
1007,4179,"Nicaragua",278,"Supplementary_Current_Capital","BTCC_BP6_USD",-884700000,-922500000,-8.09e+08,-114300000,861900000,567500000
1008,4180,"Nicaragua",278,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-884700000,-922500000,-8.09e+08,-114300000,861900000,567500000
1009,4187,"Niger",692,"Transport_Services_Credit","BXSTR_BP6_USD",17185383.91,13453736.85,16218876.31,21149599.25,16192202.89,17602026.32
1010,4190,"Niger",692,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",406742391.6,285436141.2,346667390.2,230369638.8,567750550,643150766.5
1011,4191,"Niger",692,"Financial_Loans_Total","BFOLN_BP6_USD",-434559838.5,-330113409.4,-355993037.4,-101508433.7,-335944018.1,-749079332.4
1012,4194,"Niger",692,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-1192052259,-794159029.3,-866291867.5,-1001061581,-941303965.3,-1110395606
1013,4204,"Niger",692,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-120617510.3,111199689.4,-27266687.33,-180805424.5,515138241.3,7327434.191
1014,4206,"Niger",692,"Supplementary_Current_Capital","BTCC_BP6_USD",-1192052259,-794159029.3,-866291867.5,-1001061581,-941303965.3,-1110395606
1015,4209,"Niger",692,"Current_Account_Credit","BXGS_BP6_USD",1319344818,1230659416,1432532767,1449983104,1386654751,1338006699
1016,4210,"Niger",692,"Current_Account_Debit","BMGS_BP6_USD",2949496578,2527419370,2937755053,3368529751,3395017853,3542297196
1017,4211,"Niger",692,"Transport_Services_Debit","BMSTR_BP6_USD",590168582.9,491872541.5,558045386.1,652284616.3,659905004.9,685573045.4
1018,4216,"Nigeria",694,"Supplementary_Current_Capital","BTCC_BP6_USD",-15438642534,5077217476,13563765219,7283154463,-13685219004,-15985927541
1019,4218,"Nigeria",694,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-5853533823,-980917730.8,12241890189,3286180061,-4490238393,-1700629547
1020,4220,"Nigeria",694,"Financial_Loans_Total","BFOLN_BP6_USD",278449799.6,-2253950785,-8032572744,-4867352338,-189771398.7,2600702087
1021,4222,"Nigeria",694,"Current_Account_Credit","BXGS_BP6_USD",49047768016,38447540356,50847986749,66038798663,69926720656,39937175154
1022,4228,"Nigeria",694,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-15438642534,5077217476,13563765219,7283154463,-13685219004,-15985927541
1023,4234,"Nigeria",694,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-996288199.6,2794427136,8528305955,5847284373,1885771889,-627662547.7
1024,4235,"Nigeria",694,"Current_Account_Debit","BMGS_BP6_USD",71947444729,46998259619,50934118759,71637362154,1.0082e+11,72178439248
1025,4238,"Nigeria",694,"Transport_Services_Credit","BXSTR_BP6_USD",1808038778,1664497032,1300533147,1330970228,1968264801,2053011608
1026,4239,"Nigeria",694,"Transport_Services_Debit","BMSTR_BP6_USD",7735053403,5906803589,4635433992,6299002707,6851055930,5337811670
1027,4242,"North Macedonia, Republic of",962,"Current_Account_Credit","BXGS_BP6_USD",4905458053,5439736123,6241402766,7613866177,7800355898,7190189050
1028,4243,"North Macedonia, Republic of",962,"Current_Account_Debit","BMGS_BP6_USD",6536685820,7070695132,7829775579,9226121449,9605436787,8772720395
1029,4247,"North Macedonia, Republic of",962,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-164193902.4,-272371178.9,-45972156.29,31601379.66,-367374107,-347368740.9
1030,4249,"North Macedonia, Republic of",962,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-219479506.5,373952458.5,-155378539.8,650599831.2,415099825.4,116343194.8
1031,4252,"North Macedonia, Republic of",962,"Financial_Loans_Total","BFOLN_BP6_USD",64495993.29,-120733590.6,36188681.29,-5379724,-249773784,-311119312.5
1032,4253,"North Macedonia, Republic of",962,"Supplementary_Current_Capital","BTCC_BP6_USD",-164193902.4,-272371178.9,-45972156.29,31601379.66,-367374107,-347368740.9
1033,4254,"North Macedonia, Republic of",962,"Transport_Services_Credit","BXSTR_BP6_USD",355609731.1,355927784.8,397076031.5,461271901.4,455515715.5,402043293.4
1034,4255,"North Macedonia, Republic of",962,"Transport_Services_Debit","BMSTR_BP6_USD",307529558.7,302219671.3,350052525.1,388688190.4,403364624,345807957.8
1035,4257,"North Macedonia, Republic of",962,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-78519096.2,119696155.2,-72496451.29,44874967,261484618,316447358.5
1036,4272,"Norway",142,"Current_Account_Credit","BXGS_BP6_USD",1.45479e+11,1.3037e+11,1.44323e+11,1.65367e+11,1.4628e+11,1.18314e+11
1037,4274,"Norway",142,"Transport_Services_Debit","BMSTR_BP6_USD",10222191147,9873472759,10949653365,12302072779,12128842022,9411544722
1038,4275,"Norway",142,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",30987830484,14672612069,21553632277,34788250437,11779452566,4107263728
1039,4276,"Norway",142,"Current_Account_Debit","BMGS_BP6_USD",1.23615e+11,1.24334e+11,1.30413e+11,1.40302e+11,1.40211e+11,1.21662e+11
1040,4281,"Norway",142,"Transport_Services_Credit","BXSTR_BP6_USD",18102892667,17294480496,17992627898,18442084544,18407750303,13130134816
1041,4292,"Norway",142,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-4923250712,2745778811,-145628764.4,-297201856.1,84831607.55,3849718372
1042,4293,"Norway",142,"Supplementary_Current_Capital","BTCC_BP6_USD",30987830484,14672612069,21553632277,34788250437,11779452566,4107263728
1043,4298,"Norway",142,"Financial_Loans_Total","BFOLN_BP6_USD",-3875414132,-4476427152,4258826687,-3669644268,2320422447,-10153307890
1044,4299,"Norway",142,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",16978097982,10198740367,3501846050,11689313632,5322656617,6343525366
1045,4308,"Oman",449,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",604676826.7,-9412909472,-5991483587,2042365352,-1352536708,-2059081987
1046,4312,"Oman",449,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",610663199,4832769831,5825227568,-1649154746,2130039012,3024707412
1047,4320,"Oman",449,"Transport_Services_Debit","BMSTR_BP6_USD",3944821144,3549315773,4105737472,4524575240,4371623777,3537725655
1048,4322,"Oman",449,"Supplementary_Current_Capital","BTCC_BP6_USD",-10410955476,-11989659230,-10590053190,-3899938428,-3926647672,-12126866268
1049,4332,"Oman",449,"Financial_Loans_Total","BFOLN_BP6_USD",-610663199,-4832769831,-5803641092,1789856957,-2177633290,-3420286086
1050,4334,"Oman",449,"Current_Account_Credit","BXGS_BP6_USD",39077744121,31083676445,36849545178,46321366929,43583501668,35719888390
1051,4340,"Oman",449,"Current_Account_Debit","BMGS_BP6_USD",36778576072,31209685883,34960398693,35375008490,32568552938,34022401806
1052,4344,"Oman",449,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-10410955476,-11989659230,-10590053190,-3899938428,-3926647672,-12126866268
1053,4350,"Oman",449,"Transport_Services_Credit","BXSTR_BP6_USD",1257049605,1349447819,1627824853,2169596270,2372160208,1097099537
1054,4369,"Pakistan",564,"Supplementary_Current_Capital","BTCC_BP6_USD",-2.529e+09,-6958898000,-15743621000,-18535987000,-8263928000,-436874000
1055,4373,"Pakistan",564,"Transport_Services_Credit","BXSTR_BP6_USD",1.174e+09,1053211000,914440000,894890000,891150000,605070000
1056,4374,"Pakistan",564,"Transport_Services_Debit","BMSTR_BP6_USD",3.711e+09,3417109000,3995061000,3752877000,3638078000,2752944000
1057,4377,"Pakistan",564,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",5435545921,2527034368,-4032857648,-6514829242,4293859243,1255662533
1058,4382,"Pakistan",564,"Current_Account_Credit","BXGS_BP6_USD",2.8604e+10,26869211000,29491440000,30774890000,30670150000,27333070000
1059,4384,"Pakistan",564,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-2.529e+09,-6958898000,-15743621000,-18535987000,-8263928000,-436874000
1060,4385,"Pakistan",564,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",4548800000,6.152e+09,7.89e+09,4.534e+09,8.227e+09,2.585e+09
1061,4389,"Pakistan",564,"Current_Account_Debit","BMGS_BP6_USD",4.8622e+10,51906109000,64498061000,68422877000,57976078000,52097944000
1062,4392,"Pakistan",564,"Financial_Loans_Total","BFOLN_BP6_USD",-4548800000,-6.152e+09,-7.89e+09,-4.534e+09,-8.227e+09,-2.585e+09
